Timestamp,Station,Anello,Progressiva
2017-12-07 04:57,4558.0859375,513,4560.189941406
2017-12-07 08:06,4560.189941406,514,4562.437011719
2017-12-07 11:06,4562.437011719,515,4564.586425781
2017-12-07 13:15,4564.586425781,516,4566.834960938
2017-12-07 18:56,4566.834960938,517,4568.999511719
2017-12-07 21:43,4568.999511719,518,4571.174316406
2017-12-08 00:34,4571.174316406,519,4573.366210938
2017-12-08 03:11,4573.366210938,520,4575.5703125
2017-12-08 05:38,4575.5703125,521,4577.785644531
2017-12-08 08:23,4577.785644531,522,4580.002929688
2017-12-08 11:26,4580.002929688,523,4582.2265625
2017-12-08 13:53,4582.2265625,524,4584.437011719
2017-12-09 08:59,4596.801757812,530,4598.277832031
2017-12-09 13:09,4598.277832031,531,4599.867675781
2017-12-09 16:32,4599.867675781,532,4602.067871094
2017-12-09 19:10,4602.067871094,533,4604.231445312
2017-12-09 22:02,4604.231445312,534,4606.344238281
2017-12-10 05:42,4606.344238281,535,4608.616210938
2017-12-10 11:26,4608.616210938,536,4610.869628906
2017-12-10 15:28,4610.869628906,537,4613.05078125
2017-12-10 18:08,4613.05078125,538,4615.26171875
2017-12-10 20:50,4615.26171875,539,4617.358886719
2017-12-11 00:13,4617.358886719,540,4619.549316406
2017-12-11 02:42,4619.549316406,541,4621.756347656
2017-12-11 05:15,4621.756347656,542,4623.9921875
2017-12-11 08:17,4623.9921875,543,4626.18359375
2017-12-11 12:22,4626.18359375,544,4628.450683594
2017-12-11 18:40,4628.450683594,545,4630.654785156
2018-01-06 17:12,4630.654785156,546,4632.875
2018-01-06 21:54,4632.875,547,4634.986328125
2018-01-07 01:18,4634.986328125,548,4637.180664062
2018-01-07 04:44,4637.180664062,549,4639.377929688
2018-01-07 13:25,4639.377929688,550,4641.5703125
2018-01-08 01:37,4641.5703125,551,4643.75390625
2018-01-08 05:15,4643.75390625,552,4646.015625
2018-01-08 08:24,4646.015625,553,4648.193847656
2018-01-08 12:22,4648.193847656,554,4650.352050781
2018-01-08 15:46,4650.352050781,555,4652.560546875
2018-01-08 19:23,4652.560546875,556,4654.786621094
2018-01-08 22:50,4654.786621094,557,4656.958496094
2018-01-09 01:48,4656.958496094,558,4659.201660156
2018-01-09 04:33,4659.201660156,559,4661.409667969
2018-01-09 07:45,4661.409667969,560,4663.640136719
2018-01-09 12:13,4663.640136719,561,4665.767089844
2018-01-09 15:24,4665.767089844,562,4667.955566406
2018-01-09 19:12,4667.955566406,563,4670.12890625
2018-01-09 22:45,4670.12890625,564,4672.345703125
2018-01-10 19:32,4672.345703125,565,4674.558105469
2018-01-11 05:16,4674.558105469,566,4676.828125
2018-01-11 08:37,4676.828125,567,4678.982421875
2018-01-11 13:39,4678.982421875,568,4681.109863281
2018-01-11 18:09,4681.109863281,569,4683.367675781
2018-01-12 01:21,4683.367675781,570,4685.546386719
2018-01-12 04:57,4685.546386719,571,4687.84765625
2018-01-12 08:37,4687.84765625,572,4689.99609375
2018-01-12 13:35,4689.99609375,573,4692.099609375
2018-01-12 17:21,4692.099609375,574,4694.328613281
2018-01-12 21:10,4694.328613281,575,4696.560058594
2018-01-13 01:14,4696.560058594,576,4698.743164062
2018-01-13 04:59,4698.743164062,577,4701.01953125
2018-01-13 08:59,4701.01953125,578,4703.184082031
2018-01-13 13:31,4703.184082031,579,4705.348144531
2018-01-13 20:52,4705.348144531,580,4707.572753906
2018-01-14 00:15,4707.572753906,581,4709.709960938
2018-01-14 11:40,4709.709960938,582,4711.956542969
2018-01-14 15:13,4711.956542969,583,4714.15234375
2018-01-14 18:50,4714.15234375,584,4716.364257812
2018-01-15 00:03,4716.364257812,585,4718.55078125
2018-01-15 03:51,4718.55078125,586,4720.717773438
2018-01-15 08:48,4720.717773438,587,4722.896484375
2018-01-15 13:03,4722.896484375,588,4725.135742188
2018-01-15 17:02,4725.135742188,589,4727.3203125
2018-01-15 22:40,4727.3203125,590,4729.548828125
2018-01-16 02:36,4729.548828125,591,4731.741699219
2018-01-16 06:18,4731.741699219,592,4733.932617188
2018-01-18 15:23,4733.932617188,593,4736.207519531
2018-01-18 20:51,4736.209472656,594,4738.409179688
2018-01-19 02:00,4738.409179688,595,4740.551757812
2018-01-19 06:38,4740.551757812,596,4742.690917969
2018-01-19 11:22,4742.690917969,597,4744.941894531
2018-01-19 16:01,4744.941894531,598,4747.13671875
2018-01-19 21:33,4747.13671875,599,4749.342285156
2018-01-20 06:51,4749.342285156,600,4751.547363281
2018-01-20 14:42,4751.547363281,601,4753.787109375
2018-01-21 06:58,4753.787109375,602,4755.916015625
2018-01-21 12:31,4755.916015625,603,4758.144042969
2018-01-21 17:03,4758.144042969,604,4760.348144531
2018-01-21 21:43,4760.348144531,605,4762.583496094
2018-01-22 01:54,4762.583496094,606,4764.744140625
2018-01-22 07:55,4764.744140625,607,4766.929199219
2018-01-22 12:24,4766.929199219,608,4769.138671875
2018-01-22 16:30,4769.138671875,609,4771.333496094
2018-01-22 21:16,4771.333496094,610,4773.602050781
2018-01-23 02:46,4773.602050781,611,4775.690429688
2018-01-24 00:00,4775.690429688,612,4777.940917969
2018-01-25 16:50,4777.940917969,613,4780.205078125
2018-01-25 23:25,4780.205078125,614,4782.428222656
2018-02-02 04:54,4782.428222656,615,4784.576660156
2018-02-02 12:40,4784.576660156,616,4786.679199219
2018-02-02 22:55,4786.679199219,617,4788.907714844
2018-02-03 04:18,4788.907714844,618,4791.203613281
2018-02-03 09:50,4791.203613281,619,4793.30078125
2018-02-03 15:24,4793.30078125,620,4795.5234375
2018-02-03 19:58,4795.523925781,621,4797.708496094
2018-02-04 00:47,4797.708496094,622,4799.928222656
2018-02-04 05:26,4799.928222656,623,4802.204589844
2018-02-04 09:35,4802.204589844,624,4804.406738281
2018-02-04 13:56,4804.406738281,625,4806.521972656
2018-02-04 18:38,4806.521972656,626,4808.67578125
2018-02-04 23:21,4808.67578125,627,4810.873535156
2018-02-05 04:13,4810.873535156,628,4813.142089844
2018-02-05 12:06,4813.142578125,629,4815.278320312
2018-02-05 17:10,4815.278320312,630,4817.471679688
2018-02-05 21:16,4817.471679688,631,4819.744628906
2018-02-06 08:25,4819.745117188,632,4821.947753906
2018-02-06 13:31,4821.947753906,633,4824.096191406
2018-02-06 19:02,4824.096191406,634,4826.309082031
2018-02-06 23:46,4826.309082031,635,4828.500488281
2018-02-07 07:48,4828.500976562,636,4830.716308594
2018-02-08 08:36,4830.716308594,637,4832.91796875
2018-02-09 08:58,4832.91796875,638,4835.081054688
2018-02-09 13:02,4835.081054688,639,4837.306640625
2018-02-09 17:51,4837.306640625,640,4839.494628906
2018-02-09 22:12,4839.494628906,641,4841.703613281
2018-02-10 03:55,4841.703613281,642,4843.89453125
2018-02-10 07:49,4843.89453125,643,4846.077636719
2018-02-10 13:56,4846.077636719,644,4848.292480469
2018-02-10 20:38,4848.292480469,645,4850.502929688
2018-02-11 03:28,4850.502929688,646,4852.690429688
2018-02-11 18:48,4852.690429688,647,4854.94140625
2018-02-12 02:59,4854.94140625,648,4857.12109375
2018-02-14 11:42,4857.12109375,649,4859.3125
2018-02-14 15:58,4859.3125,650,4861.509277344
2018-02-14 20:22,4861.509277344,651,4863.780761719
2018-02-15 00:13,4863.780761719,652,4865.97265625
2018-02-15 04:01,4865.97265625,653,4868.08203125
2018-02-15 08:01,4868.08203125,654,4870.299316406
2018-02-15 11:28,4870.299316406,655,4872.508300781
2018-02-15 16:33,4872.508300781,656,4874.72265625
2018-02-15 21:20,4874.72265625,657,4876.943847656
2018-02-16 01:30,4876.943847656,658,4879.10546875
2018-02-16 06:00,4879.10546875,659,4881.24609375
2018-02-16 10:14,4881.24609375,660,4883.472167969
2018-02-16 14:22,4883.472167969,661,4885.709472656
2018-02-16 21:41,4885.709472656,662,4887.98046875
2018-02-17 05:45,4887.98046875,663,4890.069335938
2018-02-17 10:07,4890.069335938,664,4892.275878906
2018-02-17 16:13,4892.275878906,665,4894.53515625
2018-02-17 20:17,4894.53515625,666,4896.671386719
2018-02-18 00:56,4896.671386719,667,4898.884277344
2018-02-18 10:11,4898.884277344,668,4901.071289062
2018-02-18 14:54,4901.071289062,669,4903.328125
2018-02-18 19:24,4903.328125,670,4905.469238281
2018-02-18 23:43,4905.469238281,671,4907.664550781
2018-02-19 03:23,4907.664550781,672,4909.9140625
2018-02-19 08:01,4909.9140625,673,4912.115234375
2018-02-19 11:32,4912.115234375,674,4914.366699219
2018-02-19 15:32,4914.366699219,675,4916.572753906
2018-02-19 19:45,4916.572753906,676,4918.684082031
2018-02-19 23:27,4918.684082031,677,4920.922851562
2018-02-20 14:31,4920.922851562,678,4923.149414062
2018-02-21 04:31,4923.149414062,679,4925.317382812
2018-02-21 09:41,4925.317382812,680,4927.480957031
2018-02-21 15:33,4927.480957031,681,4929.709472656
2018-02-21 20:14,4929.709472656,682,4931.856933594
2018-02-22 01:12,4931.856933594,683,4934.051757812
2018-02-22 06:28,4934.051757812,684,4936.291015625
2018-02-22 14:08,4936.291015625,685,4938.469726562
2018-02-22 18:43,4938.469726562,686,4940.728515625
2018-02-22 23:20,4940.728515625,687,4942.876953125
2018-02-23 04:06,4942.876953125,688,4945.089355469
2018-02-23 09:13,4945.089355469,689,4947.294921875
2018-02-23 15:09,4947.294921875,690,4949.492675781
2018-02-23 20:41,4949.492675781,691,4951.681640625
2018-02-24 00:14,4951.681640625,692,4953.892578125
2018-02-24 03:55,4953.892578125,693,4956.123535156
2018-02-24 10:29,4956.123535156,694,4958.276367188
2018-02-24 18:05,4958.276855469,695,4960.467773438
2018-02-24 22:10,4960.467773438,696,4962.688964844
2018-02-25 03:55,4962.688964844,697,4964.963867188
2018-02-25 07:35,4964.963867188,698,4967.1640625
2018-02-25 12:11,4967.1640625,699,4969.250976562
2018-02-25 16:44,4969.250976562,700,4971.438964844
2018-02-25 22:03,4971.438964844,701,4973.689453125
2018-02-26 04:05,4973.689453125,702,4976.368652344
2018-02-27 01:19,4976.372070312,703,4978.1015625
2018-02-27 04:52,4978.1015625,704,4980.306640625
2018-02-27 20:39,4980.306640625,705,4982.436035156
2018-02-28 22:56,4982.436035156,706,4984.636230469
2018-03-01 09:18,4984.636230469,707,4986.931152344
2018-03-01 15:40,4986.931152344,708,4989.044433594
2018-03-02 05:36,4989.044433594,709,4991.215820312
2018-03-02 11:01,4991.215820312,710,4993.452148438
2018-03-02 18:09,4993.452148438,711,4995.626464844
2018-03-03 15:04,4995.626464844,712,4997.922851562
2018-03-11 00:02,4997.922851562,713,5000.046386719
2018-03-19 12:21,5000.046386719,714,5002.325195312
2018-03-19 17:35,5002.325195312,715,5004.495605469
2018-03-19 21:15,5004.495605469,716,5006.73046875
2018-03-20 01:31,5006.732910156,717,5008.857910156
2018-03-20 05:43,5008.857910156,718,5011.08203125
2018-03-20 11:52,5011.08203125,719,5013.252441406
2018-03-20 17:42,5013.252441406,720,5015.451660156
2018-03-20 21:42,5015.451660156,721,5017.648925781
2018-03-21 01:17,5017.648925781,722,5019.870605469
2018-03-21 04:56,5019.870605469,723,5022.114746094
2018-03-21 11:00,5022.114746094,724,5024.324707031
2018-03-21 14:26,5024.324707031,725,5026.4609375
2018-03-21 19:12,5026.4609375,726,5028.646972656
2018-03-21 23:17,5028.646972656,727,5030.860351562
2018-03-22 02:58,5030.860351562,728,5033.059570312
2018-03-22 06:42,5033.059570312,729,5035.323730469
2018-03-22 10:44,5035.323730469,730,5037.416503906
2018-03-22 13:50,5037.416503906,731,5039.657714844
2018-03-22 21:31,5039.657714844,732,5041.823242188
2018-03-23 00:41,5041.823242188,733,5044.041992188
2018-03-23 03:56,5044.041992188,734,5046.311035156
2018-03-23 08:47,5046.311035156,735,5048.571289062
2018-06-16 13:01,5048.571289062,736,5050.69921875
2018-06-17 08:14,5050.69921875,737,5052.955566406
2018-06-19 19:42,5052.955566406,738,5055.041503906
2018-06-20 06:18,5055.041503906,739,5057.267089844
2018-06-20 18:03,5057.267089844,740,5059.508789062
2018-06-20 22:26,5059.508789062,741,5061.697753906
2018-06-21 14:04,5061.697753906,742,5064.041015625
2018-06-23 09:59,5064.041015625,743,5066.097167969
2018-06-23 15:33,5066.097167969,744,5068.300292969
2018-06-23 18:51,5068.300292969,745,5070.465820312
2018-06-23 22:29,5070.465820312,746,5072.697265625
2018-06-24 02:56,5072.697265625,747,5075.013183594
2018-06-25 17:07,5075.013671875,748,5077.077636719
2018-06-26 05:43,5077.077636719,749,5079.244628906
2018-06-26 09:13,5079.244628906,750,5081.479003906
2018-06-26 13:13,5081.479003906,751,5083.638183594
2018-06-26 18:44,5083.638183594,752,5085.818359375
2018-06-26 22:15,5085.818359375,753,5088.039550781
2018-06-27 02:57,5088.039550781,754,5090.273925781
2018-06-27 07:22,5090.2734375,755,5092.482421875
2018-06-27 11:42,5092.482421875,756,5094.643066406
2018-06-27 15:02,5094.643066406,757,5096.832519531
2018-06-28 19:51,5096.832519531,758,5099.049804688
2018-06-28 23:21,5099.049804688,759,5101.264648438
2018-06-29 03:16,5101.264648438,760,5103.487792969
2018-06-29 07:02,5103.487792969,761,5105.715332031
2018-06-29 10:49,5105.715332031,762,5107.897460938
2018-06-29 14:04,5107.897460938,763,5110.049804688
2018-06-29 18:12,5110.049316406,764,5112.227539062
2018-06-29 21:05,5112.227539062,765,5114.45703125
2018-06-30 00:47,5114.45703125,766,5116.676269531
2018-06-30 04:08,5116.676269531,767,5118.879394531
2018-06-30 09:44,5118.879394531,768,5121.113769531
2018-06-30 12:41,5121.113769531,769,5123.269042969
2018-06-30 16:05,5123.269042969,770,5125.418457031
2018-06-30 18:57,5125.418457031,771,5127.699707031
2018-06-30 23:36,5127.700195312,772,5129.87890625
2018-07-01 03:53,5129.87890625,773,5132.079589844
2018-07-01 07:00,5132.079589844,774,5134.224609375
2018-07-01 10:42,5134.224609375,775,5136.428710938
2018-07-01 14:38,5136.428710938,776,5138.674804688
2018-07-01 17:51,5138.674804688,777,5140.84375
2018-07-01 22:12,5140.84375,778,5143.038085938
2018-07-02 02:59,5143.038085938,779,5145.280273438
2018-07-02 06:27,5145.280273438,780,5147.417480469
2018-07-02 10:04,5147.417480469,781,5149.643554688
2018-07-02 13:12,5149.643554688,782,5151.766113281
2018-07-02 17:32,5151.766113281,783,5154.063476562
2018-07-02 21:02,5154.063476562,784,5156.263183594
2018-07-03 00:22,5156.263183594,785,5158.458496094
2018-07-03 03:22,5158.458496094,786,5160.698242188
2018-07-03 07:15,5160.698242188,787,5162.819335938
2018-07-03 10:43,5162.819335938,788,5165.026367188
2018-07-03 14:33,5165.026367188,789,5167.245605469
2018-07-03 17:32,5167.245605469,790,5169.475585938
2018-07-03 20:27,5169.475585938,791,5171.670410156
2018-07-04 00:42,5171.670410156,792,5173.823730469
2018-07-04 04:35,5173.823730469,793,5176.010742188
2018-07-04 09:08,5176.01171875,794,5178.240234375
2018-07-04 13:04,5178.240722656,795,5180.385742188
2018-07-04 16:04,5180.385742188,796,5182.623535156
2018-07-04 19:24,5182.623535156,797,5184.888183594
2018-07-04 23:15,5184.888183594,798,5187.072753906
2018-07-05 02:32,5187.075683594,799,5189.254394531
2018-07-05 06:22,5189.254394531,800,5191.436035156
2018-07-05 09:18,5191.436035156,801,5193.610839844
2018-07-05 12:13,5193.610839844,802,5195.880371094
2018-07-05 18:19,5195.880371094,803,5198.03125
2018-07-05 22:05,5198.03125,804,5200.276367188
2018-07-06 01:32,5200.276367188,805,5202.475585938
2018-07-06 05:32,5202.475585938,806,5204.619140625
2018-07-06 08:57,5204.619140625,807,5206.830566406
2018-07-06 11:47,5206.830566406,808,5209.047363281
2018-07-06 15:23,5209.047363281,809,5211.270507812
2018-07-06 18:31,5211.270507812,810,5213.477050781
2018-07-06 22:01,5213.477050781,811,5215.734375
2018-07-07 01:16,5215.734863281,812,5217.937988281
2018-07-07 04:25,5217.937988281,813,5220.022949219
2018-07-07 07:29,5220.022949219,814,5222.260742188
2018-07-07 13:09,5222.260742188,815,5224.440429688
2018-07-07 16:14,5224.440429688,816,5226.683105469
2018-07-07 21:06,5226.683105469,817,5228.899414062
2018-07-08 01:33,5228.899414062,818,5231.079101562
2018-07-08 08:11,5231.079101562,819,5233.250976562
2018-07-08 12:07,5233.250976562,820,5235.440429688
2018-07-08 16:13,5235.440429688,821,5237.731933594
2018-07-13 08:46,5237.731933594,822,5239.937988281
2018-07-13 17:57,5239.937988281,823,5242.110351562
2018-07-13 21:26,5242.110351562,824,5244.209472656
2018-07-14 00:46,5244.209472656,825,5246.416503906
2018-07-14 04:11,5246.416503906,826,5248.637695312
2018-07-14 07:18,5248.637695312,827,5250.862792969
2018-07-14 11:17,5250.862792969,828,5253.12109375
2018-07-14 16:31,5253.12109375,829,5255.350585938
2018-07-14 19:52,5255.350585938,830,5257.4609375
2018-07-14 23:00,5257.498046875,831,5259.583007812
2018-07-15 01:52,5259.583007812,832,5261.822265625
2018-07-15 05:02,5261.822265625,833,5264.060058594
2018-07-15 08:10,5264.060058594,834,5266.290039062
2018-07-15 11:29,5266.290039062,835,5268.494628906
2018-07-15 15:45,5268.494628906,836,5270.698730469
2018-07-15 19:12,5270.698730469,837,5272.908691406
2018-07-15 22:45,5272.908691406,838,5275.005371094
2018-07-16 01:15,5275.005371094,839,5277.212402344
2018-07-16 03:44,5277.212402344,840,5279.41796875
2018-07-16 06:56,5279.41796875,841,5281.704589844
2018-07-16 16:14,5281.704589844,842,5283.887695312
2018-07-16 21:36,5283.888183594,843,5286.00390625
2018-07-17 01:06,5286.00390625,844,5288.195800781
2018-07-17 04:06,5288.195800781,845,5290.465820312
2018-07-17 06:57,5290.465332031,846,5292.703613281
2018-07-17 09:49,5292.703613281,847,5294.858886719
2018-07-17 13:19,5294.858886719,848,5297.089355469
2018-07-17 16:42,5297.089355469,849,5299.301269531
2018-07-17 19:57,5299.301269531,850,5301.485839844
2018-07-17 23:20,5301.485839844,851,5304.241699219
2018-07-18 02:13,5304.241699219,852,5305.835449219
2018-07-18 05:37,5305.835449219,853,5308.066894531
2018-07-18 09:07,5308.066894531,854,5310.242675781
2018-07-18 11:56,5310.242675781,855,5312.427246094
2018-07-18 14:46,5312.427246094,856,5314.638183594
2018-07-18 17:24,5314.638183594,857,5316.833007812
2018-07-18 20:07,5316.833007812,858,5319.016601562
2018-07-19 01:14,5319.016601562,859,5321.255859375
2018-07-19 04:01,5321.255859375,860,5323.4921875
2018-07-19 07:18,5323.492675781,861,5325.705078125
2018-07-19 10:50,5325.705078125,862,5327.917480469
2018-07-19 14:27,5327.917480469,863,5330.005371094
2018-07-19 17:05,5330.005371094,864,5332.214355469
2018-07-19 22:39,5332.214355469,865,5334.442382812
2018-07-20 02:46,5334.442382812,866,5336.717773438
2018-07-20 07:30,5336.717773438,867,5338.916015625
2018-07-20 11:28,5338.916015625,868,5341.087402344
2018-07-20 15:54,5341.087402344,869,5343.252441406
2018-07-20 20:31,5343.252441406,870,5345.468261719
2018-07-21 00:45,5345.468261719,871,5347.616699219
2018-07-21 04:43,5347.616699219,872,5349.901367188
2018-07-21 09:26,5349.901367188,873,5352.084960938
2018-07-21 17:04,5352.084960938,874,5354.248046875
2018-07-21 20:57,5354.248046875,875,5356.447753906
2018-07-21 23:43,5356.447753906,876,5358.729003906
2018-07-22 02:15,5358.729003906,877,5360.879882812
2018-07-22 06:03,5360.880371094,878,5363.048339844
2018-07-22 10:05,5363.048339844,879,5365.313476562
2018-07-22 14:18,5365.313476562,880,5367.436523438
2018-07-22 17:50,5367.436523438,881,5369.666503906
2018-07-23 02:32,5369.666503906,882,5371.834472656
2018-07-23 20:00,5371.8359375,883,5374.057128906
2018-07-23 23:00,5374.057128906,884,5376.312988281
2018-07-24 02:46,5376.312988281,885,5378.485839844
2018-07-24 07:11,5378.485839844,886,5380.688476562
2018-07-24 10:43,5380.688476562,887,5382.890625
2018-07-24 13:40,5382.890625,888,5385.046875
2018-07-24 16:58,5385.046875,889,5387.269042969
2018-07-24 21:11,5387.269042969,890,5389.431640625
2018-07-25 00:01,5389.431640625,891,5391.674316406
2018-07-25 04:00,5391.674804688,892,5393.840820312
2018-07-25 08:51,5393.840820312,893,5396.019042969
2018-07-25 11:46,5396.019042969,894,5398.286132812
2018-07-25 15:18,5398.286132812,895,5400.465820312
2018-07-25 17:58,5400.465820312,896,5402.706054688
2018-07-25 21:48,5402.706054688,897,5404.856933594
2018-07-26 00:43,5404.856933594,898,5407.064453125
2018-07-26 04:13,5407.064453125,899,5409.268066406
2018-07-26 08:14,5409.268066406,900,5411.478515625
2018-07-26 11:31,5411.478515625,901,5413.692871094
2018-07-26 15:15,5413.692871094,902,5415.896484375
2018-07-26 19:00,5415.896484375,903,5418.076171875
2018-07-26 22:15,5418.076171875,904,5420.32421875
2018-07-27 01:24,5420.32421875,905,5422.467773438
2018-07-27 14:30,5422.467773438,906,5424.712402344
2018-07-27 18:45,5424.712402344,907,5426.84765625
2018-07-27 21:29,5426.84765625,908,5429.0390625
2018-07-28 00:01,5429.0390625,909,5431.28125
2018-07-28 02:56,5431.28125,910,5433.471191406
2018-07-28 06:15,5433.471191406,911,5435.665039062
2018-07-28 09:43,5435.665039062,912,5437.822265625
2018-07-28 13:04,5437.822265625,913,5440.024902344
